address,size,names,assemblyFile,fileByteOffset
0x12aa89c,100,_ZN2v88internal24ObjectStatsCollectorImpl34RecordVirtualExternalStringDetailsENS0_14ExternalStringE,text.asm,116461919
0x12aa900,312,_ZN2v88internal24ObjectStatsCollectorImpl17RecordObjectStatsENS0_10HeapObjectENS0_12InstanceTypeEmm,text.asm,116463421
0x12aaa38,428,_ZN2v88internal19FieldStatsCollector11RecordStatsENS0_10HeapObjectE,text.asm,116467848
0x12aabe4,572,_ZN2v88internal24ObjectStatsCollectorImpl23CollectGlobalStatisticsEv,text.asm,116473870
0x12aae20,232,_ZN2v88internal24ObjectStatsCollectorImpl52RecordVirtualObjectsForConstantPoolOrEmbeddedObjectsENS0_10HeapObjectES2_NS0_11ObjectStats19VirtualInstanceTypeE,text.asm,116481748
0x12aaf08,1020,_ZN2v88internal20ObjectStatsCollector7CollectEv,text.asm,116485134
0x12ab304,92,_ZN2v88internal19FieldStatsCollectorD2Ev,text.asm,116499472
0x12ab360,88,_ZN2v88internal19FieldStatsCollectorD0Ev,text.asm,116500831
0x12ab3b8,24,_ZN2v88internal19FieldStatsCollector13VisitPointersENS0_10HeapObjectENS0_20CompressedObjectSlotES3_,text.asm,116502122
0x12ab3d0,24,_ZN2v88internal19FieldStatsCollector13VisitPointersENS0_10HeapObjectENS0_25CompressedMaybeObjectSlotES3_,text.asm,116502555
0x12ab3e8,4,_ZN2v88internal19FieldStatsCollector15VisitCodeTargetENS0_4CodeEPNS0_9RelocInfoE,text.asm,116502993
0x12ab3ec,20,_ZN2v88internal19FieldStatsCollector20VisitEmbeddedPointerENS0_4CodeEPNS0_9RelocInfoE,text.asm,116503131
0x12ab400,528,_ZNSt6__ndk112__hash_tableINS_17__hash_value_typeIN2v88internal3MapENS3_19FieldStatsCollector18JSObjectFieldStatsEEENS_22__unordered_map_hasherIS4_S7_NS3_6Object6HasherELb1EEENS_21__unordered_map_equalIS4_S7_NS_8equal_toIS4_EELb1EEENS_9allocatorIS7_EEE25__emplace_unique_key_argsIS4_JNS_4pairIS4_S6_EEEEENSK_INS_15__hash_iteratorIPNS_11__hash_nodeIS7_PvEEEEbEERKT_DpOT0_,text.asm,116503487
0x12ab610,228,_ZNSt6__ndk112__hash_tableINS_17__hash_value_typeIN2v88internal3MapENS3_19FieldStatsCollector18JSObjectFieldStatsEEENS_22__unordered_map_hasherIS4_S7_NS3_6Object6HasherELb1EEENS_21__unordered_map_equalIS4_S7_NS_8equal_toIS4_EELb1EEENS_9allocatorIS7_EEE6rehashEm,text.asm,116511033
0x12ab6f4,384,_ZNSt6__ndk112__hash_tableINS_17__hash_value_typeIN2v88internal3MapENS3_19FieldStatsCollector18JSObjectFieldStatsEEENS_22__unordered_map_hasherIS4_S7_NS3_6Object6HasherELb1EEENS_21__unordered_map_equalIS4_S7_NS_8equal_toIS4_EELb1EEENS_9allocatorIS7_EEE8__rehashEm,text.asm,116514355
0x12ab874,44,_ZN2v88internal26CombinedHeapObjectIteratorC1EPNS0_4HeapENS0_18HeapObjectIterator20HeapObjectsFilteringE | _ZN2v88internal26CombinedHeapObjectIteratorC2EPNS0_4HeapENS0_18HeapObjectIterator20HeapObjectsFilteringE,text.asm,116519858
0x12ab8a0,56,_ZN2v88internal26CombinedHeapObjectIterator4NextEv,text.asm,116520715
0x12ab8d8,444,_ZN2v88internal13VisitWeakListINS0_7ContextEEENS0_6ObjectEPNS0_4HeapES3_PNS0_18WeakObjectRetainerE,text.asm,116521563
0x12aba94,280,_ZN2v88internal15WeakListVisitorINS0_7ContextEE15VisitLiveObjectEPNS0_4HeapES2_PNS0_18WeakObjectRetainerE,text.asm,116527815
0x12abbac,324,_ZN2v88internal15WeakListVisitorINS0_7ContextEE18VisitPhantomObjectEPNS0_4HeapES2_,text.asm,116531882
0x12abcf0,404,_ZN2v88internal13VisitWeakListINS0_14AllocationSiteEEENS0_6ObjectEPNS0_4HeapES3_PNS0_18WeakObjectRetainerE,text.asm,116536530
0x12abe84,248,_ZN2v88internal15WeakListVisitorINS0_7ContextEE10DoWeakListINS0_4CodeEEEvPNS0_4HeapES2_PNS0_18WeakObjectRetainerEi,text.asm,116542299
0x12abf7c,564,_ZN2v88internal13VisitWeakListINS0_4CodeEEENS0_6ObjectEPNS0_4HeapES3_PNS0_18WeakObjectRetainerE,text.asm,116545961
0x12ac1b0,144,_ZN2v88internal12ReadOnlyHeap5SetUpEPNS0_7IsolateEPNS0_20ReadOnlyDeserializerE,text.asm,116553913
0x12ac240,100,_ZN2v88internal12ReadOnlyHeap24CreateAndAttachToIsolateEPNS0_7IsolateE,text.asm,116555970
0x12ac2a4,64,_ZN2v88internal12ReadOnlyHeap21DeseralizeIntoIsolateEPNS0_7IsolateEPNS0_20ReadOnlyDeserializerE,text.asm,116557428
0x12ac2e4,56,_ZN2v88internal12ReadOnlyHeap15InitFromIsolateEPNS0_7IsolateE,text.asm,116558411
0x12ac31c,56,_ZN2v88internal12ReadOnlyHeap27OnCreateHeapObjectsCompleteEPNS0_7IsolateE,text.asm,116559257
0x12ac354,68,_ZN2v88internal12ReadOnlyHeap14OnHeapTearDownEv,text.asm,116560115
0x12ac398,4,_ZN2v88internal12ReadOnlyHeap22ClearSharedHeapForTestEv,text.asm,116561119
0x12ac39c,16,_ZN2v88internal12ReadOnlyHeap8ContainsEm,text.asm,116561232
0x12ac3ac,16,_ZN2v88internal12ReadOnlyHeap8ContainsENS0_10HeapObjectE,text.asm,116561514
0x12ac3bc,84,_ZN2v88internal12ReadOnlyHeap25ExtendReadOnlyObjectCacheEv,text.asm,116561812
0x12ac410,12,_ZNK2v88internal12ReadOnlyHeap23cached_read_only_objectEm,text.asm,116563055
0x12ac41c,16,_ZNK2v88internal12ReadOnlyHeap37read_only_object_cache_is_initializedEv,text.asm,116563291
0x12ac42c,28,_ZN2v88internal26ReadOnlyHeapObjectIteratorC1EPNS0_12ReadOnlyHeapE | _ZN2v88internal26ReadOnlyHeapObjectIteratorC2EPNS0_12ReadOnlyHeapE,text.asm,116563580
0x12ac448,24,_ZN2v88internal26ReadOnlyHeapObjectIteratorC1EPNS0_13ReadOnlySpaceE | _ZN2v88internal26ReadOnlyHeapObjectIteratorC2EPNS0_13ReadOnlySpaceE,text.asm,116564108
0x12ac460,196,_ZN2v88internal26ReadOnlyHeapObjectIterator4NextEv,text.asm,116564583
0x12ac524,500,_ZN2v88internal11ScavengeJob8IdleTask11RunInternalEd,text.asm,116567394
0x12ac718,88,_ZN2v88internal11ScavengeJob26ReachedIdleAllocationLimitEdmm,text.asm,116574369
0x12ac770,36,_ZN2v88internal11ScavengeJob25EnoughIdleTimeForScavengeEddm,text.asm,116575628
0x12ac794,48,_ZN2v88internal11ScavengeJob18RescheduleIdleTaskEPNS0_4HeapE,text.asm,116576168
0x12ac7c4,284,_ZN2v88internal11ScavengeJob16ScheduleIdleTaskEPNS0_4HeapE,text.asm,116576904
0x12ac8e0,60,_ZN2v88internal11ScavengeJob24ScheduleIdleTaskIfNeededEPNS0_4HeapEi,text.asm,116580843
0x12ac91c,4,_ZN2v88internal18CancelableIdleTaskD2Ev,text.asm,116581761
0x12ac920,36,_ZN2v88internal11ScavengeJob8IdleTaskD0Ev,text.asm,116581868
0x12ac944,44,_ZN2v88internal18CancelableIdleTask3RunEd,text.asm,116582428
0x12ac970,8,_ZThn32_N2v88internal11ScavengeJob8IdleTaskD1Ev,text.asm,116583053
0x12ac978,40,_ZThn32_N2v88internal11ScavengeJob8IdleTaskD0Ev,text.asm,116583224
0x12ac9a0,52,_ZThn32_N2v88internal18CancelableIdleTask3RunEd,text.asm,116583847
0x12ac9d4,64,_ZN2v88internal18ScavengerCollectorC1EPNS0_4HeapE | _ZN2v88internal18ScavengerCollectorC2EPNS0_4HeapE,text.asm,116584583
0x12aca14,4744,_ZN2v88internal18ScavengerCollector14CollectGarbageEv,text.asm,116585610
0x12adc9c,264,_ZN2v88internal18ScavengerCollector21NumberOfScavengeTasksEv,text.asm,116650753
0x12adda4,324,_ZN2v88internal9Scavenger13PromotionListC2Ei,text.asm,116654485
0x12adf18,5532,_ZN2v88internal9Scavenger7ProcessEPNS0_14OneshotBarrierE,text.asm,116659729
0x12af4b4,452,_ZN2v88internal9Scavenger8FinalizeEv,text.asm,116736384
0x12af678,236,_ZN2v88internal9ScavengerD2Ev,text.asm,116742810
0x12af764,144,_ZN2v88internal18ScavengerCollector30HandleSurvivingNewLargeObjectsEv,text.asm,116746193
0x12af7f4,88,_ZN2v88internal18ScavengerCollector21ProcessWeakReferencesEPNS0_8WorklistINS0_18EphemeronHashTableELi128EEE,text.asm,116748329
0x12af84c,244,_ZN2v88internal8WorklistIPNS0_11MemoryChunkELi64EE3PopEiPS3_,text.asm,116749663
0x12af940,200,_ZN2v88internal8WorklistINS0_18EphemeronHashTableELi128EED2Ev,text.asm,116753113
0x12afa08,200,_ZN2v88internal8WorklistINSt6__ndk14pairINS0_10HeapObjectEiEELi256EED2Ev,text.asm,116755973
0x12afad0,200,_ZN2v88internal8WorklistIPNS0_11MemoryChunkELi64EED2Ev,text.asm,116758844
0x12afb98,84,_ZN2v88internal18ScavengerCollector29MergeSurvivingNewLargeObjectsERKNSt6__ndk113unordered_mapINS0_10HeapObjectENS0_3MapENS0_6Object6HasherENS2_8equal_toIS4_EENS2_9allocatorINS2_4pairIKS4_S5_EEEEEE,text.asm,116761697
0x12afbec,328,_ZN2v88internal9ScavengerC1EPNS0_18ScavengerCollectorEPNS0_4HeapEbPNS0_8WorklistIPNS0_11MemoryChunkELi64EEEPNS6_INSt6__ndk14pairINS0_10HeapObjectEiEELi256EEEPNS1_13PromotionListEPNS6_INS0_18EphemeronHashTableELi128EEEi | _ZN2v88internal9ScavengerC2EPNS0_18ScavengerCollectorEPNS0_4HeapEbPNS0_8WorklistIPNS0_11MemoryChunkELi64EEEPNS6_INSt6__ndk14pairINS0_10HeapObjectEiEELi256EEEPNS1_13PromotionListEPNS6_INS0_18EphemeronHashTableELi128EEEi,text.asm,116763087
0x12afd34,200,_ZN2v88internal9Scavenger32IterateAndScavengePromotedObjectENS0_10HeapObjectENS0_3MapEi,text.asm,116768159
0x12afdfc,176,_ZN2v88internal9Scavenger25RememberPromotedEphemeronENS0_18EphemeronHashTableEi,text.asm,116771035
0x12afeac,72,_ZN2v88internal9Scavenger27AddPageToSweeperIfNecessaryEPNS0_11MemoryChunkE,text.asm,116773600
0x12afef4,1792,_ZN2v88internal9Scavenger12ScavengePageEPNS0_11MemoryChunkE,text.asm,116774655
0x12b05f4,248,_ZN2v88internal18ScavengerCollector20ClearYoungEphemeronsEPNS0_8WorklistINS0_18EphemeronHashTableELi128EEE,text.asm,116799546
0x12b06ec,396,_ZN2v88internal18ScavengerCollector18ClearOldEphemeronsEv,text.asm,116803068
0x12b0878,176,_ZN2v88internal9Scavenger21AddEphemeronHashTableENS0_18EphemeronHashTableE,text.asm,116808735
0x12b0928,40,_ZN2v88internal19RootScavengeVisitor16VisitRootPointerENS0_4RootEPKcNS0_14FullObjectSlotE,text.asm,116811266
0x12b0950,36,_ZN2v88internal19RootScavengeVisitor15ScavengePointerENS0_14FullObjectSlotE,text.asm,116811912
0x12b0974,112,_ZN2v88internal19RootScavengeVisitor17VisitRootPointersENS0_4RootEPKcNS0_14FullObjectSlotES5_,text.asm,116812495
0x12b09e4,4104,_ZN2v88internal9Scavenger14ScavengeObjectINS0_18FullHeapObjectSlotEEENS0_18SlotCallbackResultET_NS0_10HeapObjectE,text.asm,116814151
0x12b19ec,20,_ZN2v88internal19RootScavengeVisitorC1EPNS0_9ScavengerE | _ZN2v88internal19RootScavengeVisitorC2EPNS0_9ScavengerE,text.asm,116870611
0x12b1a00,20,_ZN2v88internal15ScavengeVisitorC1EPNS0_9ScavengerE | _ZN2v88internal15ScavengeVisitorC2EPNS0_9ScavengerE,text.asm,116871009
0x12b1a14,4,_ZN2v88internal19RootScavengeVisitorD0Ev,text.asm,116871399
0x12b1a18,4,_ZN2v88internal15ScavengeVisitorD0Ev,text.asm,116871507
0x12b1a1c,120,_ZN2v88internal15ScavengeVisitor13VisitPointersENS0_10HeapObjectENS0_20CompressedObjectSlotES3_,text.asm,116871611
0x12b1a94,128,_ZN2v88internal15ScavengeVisitor13VisitPointersENS0_10HeapObjectENS0_25CompressedMaybeObjectSlotES3_,text.asm,116873393
0x12b1b14,156,_ZN2v88internal15ScavengeVisitor15VisitCodeTargetENS0_4CodeEPNS0_9RelocInfoE,text.asm,116875292
0x12b1bb0,176,_ZN2v88internal15ScavengeVisitor20VisitEmbeddedPointerENS0_4CodeEPNS0_9RelocInfoE,text.asm,116877534
0x12b1c60,36,_ZN2v88internal14ScavengingTaskD0Ev,text.asm,116880048
0x12b1c84,696,_ZN2v88internal14ScavengingTask13RunInParallelENS0_15ItemParallelJob4Task6RunnerE,text.asm,116880602
0x12b1f3c,8,_ZThn32_N2v88internal14ScavengingTaskD1Ev,text.asm,116890178
0x12b1f44,40,_ZThn32_N2v88internal14ScavengingTaskD0Ev,text.asm,116890343
0x12b1f6c,528,_ZN2v88internal14ScavengingTask12ProcessItemsEv,text.asm,116890960
0x12b217c,200,_ZN2v88internal8WorklistINS0_9Scavenger18PromotionListEntryELi4EED2Ev,text.asm,116898343
0x12b2244,4,_ZN2v88internal40IterateAndScavengePromotedObjectsVisitorD0Ev,text.asm,116901211
0x12b2248,200,_ZN2v88internal40IterateAndScavengePromotedObjectsVisitor13VisitPointersENS0_10HeapObjectENS0_20CompressedObjectSlotES3_,text.asm,116901340
0x12b2310,204,_ZN2v88internal40IterateAndScavengePromotedObjectsVisitor13VisitPointersENS0_10HeapObjectENS0_25CompressedMaybeObjectSlotES3_,text.asm,116904256
0x12b23dc,152,_ZN2v88internal40IterateAndScavengePromotedObjectsVisitor14VisitEphemeronENS0_10HeapObjectEiNS0_20CompressedObjectSlotES3_,text.asm,116907236
0x12b2474,236,_ZN2v88internal40IterateAndScavengePromotedObjectsVisitor15VisitCodeTargetENS0_4CodeEPNS0_9RelocInfoE,text.asm,116909484
0x12b2560,248,_ZN2v88internal40IterateAndScavengePromotedObjectsVisitor20VisitEmbeddedPointerENS0_4CodeEPNS0_9RelocInfoE,text.asm,116912895
0x12b2658,4148,_ZN2v88internal9Scavenger14ScavengeObjectINS0_24CompressedHeapObjectSlotEEENS0_18SlotCallbackResultET_NS0_10HeapObjectE,text.asm,116916480
0x12b368c,224,_ZN2v88internal21RememberedSetSweeping6InsertILNS0_10AccessModeE0EEEvPNS0_11MemoryChunkEm,text.asm,116973561
0x12b376c,224,_ZN2v88internal13RememberedSetILNS0_17RememberedSetTypeE0EE6InsertILNS0_10AccessModeE0EEEvPNS0_11MemoryChunkEm,text.asm,116976751
0x12b384c,3928,_ZN2v88internal9Scavenger18EvacuateThinStringINS0_24CompressedHeapObjectSlotEEENS0_18SlotCallbackResultENS0_3MapET_NS0_10ThinStringEi,text.asm,116979962
0x12b47a4,8284,_ZN2v88internal9Scavenger25EvacuateShortcutCandidateINS0_24CompressedHeapObjectSlotEEENS0_18SlotCallbackResultENS0_3MapET_NS0_10ConsStringEi,text.asm,117034058
0x12b6800,520,_ZNSt6__ndk112__hash_tableINS_17__hash_value_typeIN2v88internal10HeapObjectENS3_3MapEEENS_22__unordered_map_hasherIS4_S6_NS3_6Object6HasherELb1EEENS_21__unordered_map_equalIS4_S6_NS_8equal_toIS4_EELb1EEENS_9allocatorIS6_EEE25__emplace_unique_key_argsIS4_JNS_4pairIKS4_S5_EEEEENSJ_INS_15__hash_iteratorIPNS_11__hash_nodeIS6_PvEEEEbEERKT_DpOT0_,text.asm,117147992
0x12b6a08,228,_ZNSt6__ndk112__hash_tableINS_17__hash_value_typeIN2v88internal10HeapObjectENS3_3MapEEENS_22__unordered_map_hasherIS4_S6_NS3_6Object6HasherELb1EEENS_21__unordered_map_equalIS4_S6_NS_8equal_toIS4_EELb1EEENS_9allocatorIS6_EEE6rehashEm,text.asm,117155399
0x12b6aec,384,_ZNSt6__ndk112__hash_tableINS_17__hash_value_typeIN2v88internal10HeapObjectENS3_3MapEEENS_22__unordered_map_hasherIS4_S6_NS3_6Object6HasherELb1EEENS_21__unordered_map_equalIS4_S6_NS_8equal_toIS4_EELb1EEENS_9allocatorIS6_EEE8__rehashEm,text.asm,117158692
0x12b6c6c,216,_ZN2v88internal8WorklistINSt6__ndk14pairINS0_10HeapObjectEiEELi256EE4PushEiS5_,text.asm,117164166
0x12b6d44,252,_ZN2v88internal8WorklistINSt6__ndk14pairINS0_10HeapObjectEiEELi256EE3PopEiPS5_,text.asm,117167257
0x12b6e40,268,_ZN2v88internal8WorklistINS0_9Scavenger18PromotionListEntryELi4EE3PopEiPS3_,text.asm,117170839
0x12b6f4c,4,_ZN2v88internal26ScavengeWeakObjectRetainerD0Ev,text.asm,117174605
0x12b6f50,48,_ZN2v88internal26ScavengeWeakObjectRetainer8RetainAsENS0_6ObjectE,text.asm,117174720
0x12b6f80,4,_ZN2v88internal18PageScavengingItemD0Ev,text.asm,117175468
0x12b6fcc,272,_ZN2v88internal7SlotSet6Bucket7IsEmptyEv,text.asm,117176517
0x12b70dc,520,_ZNSt6__ndk112__hash_tableINS_17__hash_value_typeIN2v88internal10HeapObjectENS3_3MapEEENS_22__unordered_map_hasherIS4_S6_NS3_6Object6HasherELb1EEENS_21__unordered_map_equalIS4_S6_NS_8equal_toIS4_EELb1EEENS_9allocatorIS6_EEE25__emplace_unique_key_argsIS4_JRNS_4pairIS4_S5_EEEEENSJ_INS_15__hash_iteratorIPNS_11__hash_nodeIS6_PvEEEEbEERKT_DpOT0_,text.asm,117180415
0x12b72e4,2232,_ZN2v88internal19BodyDescriptorApplyINS0_15CallIterateBodyEvNS0_3MapENS0_10HeapObjectEiPNS0_40IterateAndScavengePromotedObjectsVisitorEEET0_NS0_12InstanceTypeET1_T2_T3_T4_,text.asm,117187822
0x12b7b9c,200,_ZN2v88internal15CallIterateBody5applyINS0_19FixedBodyDescriptorILi12ELi20ELi20EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117219279
0x12b7c64,200,_ZN2v88internal15CallIterateBody5applyINS0_19FixedBodyDescriptorILi12ELi16ELi16EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117222253
0x12b7d2c,204,_ZN2v88internal15CallIterateBody5applyINS0_22FlexibleBodyDescriptorILi8EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117225226
0x12b7df8,236,_ZN2v88internal15CallIterateBody5applyINS0_13NativeContext14BodyDescriptorENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117228246
0x12b7ee4,208,_ZN2v88internal15CallIterateBody5applyINS0_26FlexibleWeakBodyDescriptorILi4EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117231701
0x12b7fb4,208,_ZN2v88internal15CallIterateBody5applyINS0_26FlexibleWeakBodyDescriptorILi12EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117234784
0x12b8084,200,_ZN2v88internal15CallIterateBody5applyINS0_19FixedBodyDescriptorILi4ELi8ELi12EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117237870
0x12b814c,200,_ZN2v88internal15CallIterateBody5applyINS0_19FixedBodyDescriptorILi12ELi28ELi28EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117240837
0x12b8214,200,_ZN2v88internal15CallIterateBody5applyINS0_19FixedBodyDescriptorILi4ELi16ELi16EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117243811
0x12b82dc,236,_ZN2v88internal15CallIterateBody5applyINS0_3Map14BodyDescriptorENS0_40IterateAndScavengePromotedObjectsVisitorEEEvS3_NS0_10HeapObjectEiPT0_,text.asm,117246781
0x12b83c8,200,_ZN2v88internal15CallIterateBody5applyINS0_19FixedBodyDescriptorILi4ELi8ELi8EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117250219
0x12b8490,200,_ZN2v88internal15CallIterateBody5applyINS0_19FixedBodyDescriptorILi4ELi20ELi20EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117253185
0x12b8558,204,_ZN2v88internal15CallIterateBody5applyINS0_21SmallOrderedHashTableINS0_19SmallOrderedHashSetEE14BodyDescriptorENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117256156
0x12b8624,216,_ZN2v88internal15CallIterateBody5applyINS0_21SmallOrderedHashTableINS0_19SmallOrderedHashMapEE14BodyDescriptorENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117259218
0x12b86fc,208,_ZN2v88internal15CallIterateBody5applyINS0_21SmallOrderedHashTableINS0_26SmallOrderedNameDictionaryEE14BodyDescriptorENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117262430
0x12b87cc,200,_ZN2v88internal15CallIterateBody5applyINS0_19FixedBodyDescriptorILi4ELi8ELi16EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117265549
0x12b8894,228,_ZN2v88internal15CallIterateBody5applyINS0_18SharedFunctionInfo14BodyDescriptorENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117268516
0x12b8978,204,_ZN2v88internal15CallIterateBody5applyINS0_22FlexibleBodyDescriptorILi12EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117271844
0x12b8a44,204,_ZN2v88internal15CallIterateBody5applyINS0_22FlexibleBodyDescriptorILi24EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117274867
0x12b8b10,204,_ZN2v88internal15CallIterateBody5applyINS0_22FlexibleBodyDescriptorILi4EEENS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT0_,text.asm,117277891
0x12b8bdc,276,_ZN2v88internal18EphemeronHashTable14BodyDescriptor11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117280911
0x12b8cf0,300,_ZN2v88internal18BodyDescriptorBase16IterateEphemeronINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_10HeapObjectEiiiPT_,text.asm,117284888
0x12b8e1c,308,_ZN2v88internal14FeedbackVector14BodyDescriptor11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117289186
0x12b8f50,520,_ZN2v88internal18BodyDescriptorBase23IterateJSObjectBodyImplINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiiPT_,text.asm,117293559
0x12b9158,248,_ZN2v88internal13JSArrayBuffer14BodyDescriptor11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117300892
0x12b9250,248,_ZN2v88internal10JSDataView14BodyDescriptor11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117304499
0x12b9348,276,_ZN2v88internal12JSTypedArray14BodyDescriptor11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117308103
0x12b945c,420,_ZN2v88internal8WeakCell14BodyDescriptor11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117312078
0x12b9600,276,_ZN2v88internal9JSWeakRef14BodyDescriptor11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117318048
0x12b9714,248,_ZN2v88internal4Code14BodyDescriptor11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEPT_,text.asm,117322011
0x12b980c,224,_ZN2v88internal12PreparseData14BodyDescriptor11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117325592
0x12b98ec,376,_ZN2v88internal22SubclassBodyDescriptorINS0_19FixedBodyDescriptorILi4ELi8ELi16EEENS2_ILi16ELi20ELi20EEEE11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117328893
0x12b9a64,420,_ZN2v88internal13PrototypeInfo14BodyDescriptor11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117334336
0x12b9c08,392,_ZN2v88internal11DataHandler14BodyDescriptor11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117340316
0x12b9d90,372,_ZN2v88internal22SubclassBodyDescriptorINS0_19FixedBodyDescriptorILi4ELi24ELi24EEENS2_ILi24ELi72ELi72EEEE11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117345939
0x12b9f04,376,_ZN2v88internal22SubclassBodyDescriptorINS0_19FixedBodyDescriptorILi4ELi24ELi24EEENS2_ILi28ELi36ELi36EEEE11IterateBodyINS0_40IterateAndScavengePromotedObjectsVisitorEEEvNS0_3MapENS0_10HeapObjectEiPT_,text.asm,117351329
0x12ba21c,352,_ZN2v88internal18BodyDescriptorBase23IterateJSObjectBodyImplINS0_15ScavengeVisitorEEEvNS0_3MapENS0_10HeapObjectEiiPT_,text.asm,117362456
0x12ba45c,184,_ZN2v88internal8WorklistIPNS0_11MemoryChunkELi64EE13FlushToGlobalEi,text.asm,117370601
0x12ba514,216,_ZN2v88internal8WorklistINS0_18EphemeronHashTableELi128EE13FlushToGlobalEi,text.asm,117373243
0x12ba5ec,3936,_ZN2v88internal9Scavenger18EvacuateThinStringINS0_18FullHeapObjectSlotEEENS0_18SlotCallbackResultENS0_3MapET_NS0_10ThinStringEi,text.asm,117376300
0x12bb54c,8352,_ZN2v88internal9Scavenger25EvacuateShortcutCandidateINS0_18FullHeapObjectSlotEEENS0_18SlotCallbackResultENS0_3MapET_NS0_10ConsStringEi,text.asm,117430526
0x12bd5ec,104,_ZN2v88internal10TypedSlotsD1Ev | _ZN2v88internal10TypedSlotsD2Ev,text.asm,117545486
0x12bd654,104,_ZN2v88internal10TypedSlotsD0Ev,text.asm,117547026
0x12bd6bc,80,_ZN2v88internal10TypedSlots6InsertENS0_8SlotTypeEj,text.asm,117548532
0x12bd70c,180,_ZN2v88internal10TypedSlots11EnsureChunkEv,text.asm,117549715
0x12bd7c0,56,_ZN2v88internal10TypedSlots5MergeEPS1_,text.asm,117552286
0x12bd7f8,108,_ZN2v88internal10TypedSlots8NewChunkEPNS1_5ChunkEm,text.asm,117553100
